Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000079098	217	REG_fdr0_spectra/MSV000079098.mgf	217	217	221	Cyclosporin,_9CI_4-[2-(Methylamino)pentanoic_acid]_analogue	20	2.9999999999999996e-24	1187.83	1188.83	470.718	M+H	1	23.522878745280337	combined_db/mol_dir/PWD01-U.mol	11	cyclic
MSV000079098	192	REG_fdr0_spectra/MSV000079098.mgf	192	192	221	Cyclosporin,_9CI_4-[2-(Methylamino)pentanoic_acid]_analogue	28	4.5e-27	1187.83	594.918	465.959	M+2H	2	26.346787486224656	combined_db/mol_dir/PWD01-U.mol	11	cyclic
MSV000079098	245	REG_fdr0_spectra/MSV000079098.mgf	245	245	5046	Isocyclosporin_D_Isocyclosporin_D	15	5e-27	1215.86	1216.86	482.10400000000004	M+H	1	26.30102999566398	combined_db/mol_dir/BFC59-Z.mol	11	cyclic
MSV000079098	218	REG_fdr0_spectra/MSV000079098.mgf	218	218	5046	Isocyclosporin_D_Isocyclosporin_D	20	2.6e-25	1215.86	1216.86	489.73900000000003	M+H	1	24.585026652029182	combined_db/mol_dir/BFC59-Z.mol	11	cyclic
MSV000079098	63	REG_fdr0_spectra/MSV000079098.mgf	63	63	5046	Isocyclosporin_D_Isocyclosporin_D	15	4.0999999999999994e-25	1215.86	1216.86	482.44800000000004	M+H	1	24.387216143280266	combined_db/mol_dir/BFC59-Z.mol	11	cyclic
MSV000079098	72	REG_fdr0_spectra/MSV000079098.mgf	72	72	6458	Hypomurocin_B_Hypomurocin_B3b	16	3.2000000000000003e-28	1733.05	867.535	365.92699999999996	M+2H	2	27.494850021680094	combined_db/mol_dir/CYN78-V.mol	2	linear
MSV000079098	73	REG_fdr0_spectra/MSV000079098.mgf	73	73	6073	Hypomurocin_A_Hypomurocin_A5	10	1.2e-26	1188.78	1189.78	382.159	M+H	1	25.920818753952375	combined_db/mol_dir/CYN73-Q.mol	15	linear
MSV000079098	79	REG_fdr0_spectra/MSV000079098.mgf	79	79	9155	Leucinostatin_A2	14	7.299999999999999e-30	1199.83	600.9209999999999	407.173	M+2H	2	29.136677139879545	combined_db/mol_dir/antimarin2012_33019.mol	33	linear
MSV000079098	90	REG_fdr0_spectra/MSV000079098.mgf	90	90	5333	Cyclosporin,_9CI_Cyclosporin_E	23	1.7e-30	1187.83	1188.84	491.87199999999996	M+H	1	29.769551078621728	combined_db/mol_dir/BDR63-F.mol	11	cyclic
MSV000079098	238	REG_fdr0_spectra/MSV000079098.mgf	238	238	5333	Cyclosporin,_9CI_Cyclosporin_E	28	2.8999999999999997e-29	1187.83	1188.84	478.981	M+H	1	28.537602002101043	combined_db/mol_dir/BDR63-F.mol	11	cyclic
MSV000079098	235	REG_fdr0_spectra/MSV000079098.mgf	235	235	5333	Cyclosporin,_9CI_Cyclosporin_E	29	6.199999999999999e-27	1187.83	1188.83	480.48900000000003	M+H	1	26.207608310501747	combined_db/mol_dir/BDR63-F.mol	11	cyclic
MSV000079098	164	REG_fdr0_spectra/MSV000079098.mgf	164	164	5333	Cyclosporin,_9CI_Cyclosporin_E	20	2.3e-25	1187.83	1188.83	530.072	M+H	1	24.638272163982407	combined_db/mol_dir/BDR63-F.mol	11	cyclic
MSV000079651	17	REG_fdr0_spectra/MSV000079651.mgf	17	17	5333	Cyclosporin,_9CI_Cyclosporin_E	12	2.9e-12	1187.83	594.922	458.452	M+2H	2	11.537602002101044	combined_db/mol_dir/BDR63-F.mol	11	cyclic
MSV000079098	98	REG_fdr0_spectra/MSV000079098.mgf	98	98	4971	Cyclosporin,_9CI_N9-De-Me	21	4.6999999999999996e-27	1187.83	1188.84	431.38800000000003	M+H	1	26.327902142064282	combined_db/mol_dir/NQL58-S.mol	11	cyclic
MSV000080050	50	REG_fdr0_spectra/MSV000080050.mgf	50	50	4971	Cyclosporin,_9CI_N9-De-Me	27	3.4000000000000005e-25	1187.83	1188.84	597.318	M+H	1	24.468521082957746	combined_db/mol_dir/NQL58-S.mol	11	cyclic
MSV000080050	47	REG_fdr0_spectra/MSV000080050.mgf	47	47	4971	Cyclosporin,_9CI_N9-De-Me	27	2.2999999999999997e-24	1187.83	1188.84	598.6709999999999	M+H	1	23.638272163982407	combined_db/mol_dir/NQL58-S.mol	11	cyclic
MSV000080050	43	REG_fdr0_spectra/MSV000080050.mgf	43	43	4971	Cyclosporin,_9CI_N9-De-Me	31	1.9999999999999999e-22	1187.83	594.923	598.169	M+2H	2	21.69897000433602	combined_db/mol_dir/NQL58-S.mol	11	cyclic
MSV000080050	54	REG_fdr0_spectra/MSV000080050.mgf	54	54	4971	Cyclosporin,_9CI_N9-De-Me	25	1e-18	1187.83	594.925	596.564	M+2H	2	18.0	combined_db/mol_dir/NQL58-S.mol	11	cyclic
MSV000079098	190	REG_fdr0_spectra/MSV000079098.mgf	190	190	5045	Cyclosporin,_9CI_Cyclosporin_B	30	3.7999999999999995e-32	1187.83	1188.84	359.467	M+H	1	31.42021640338319	combined_db/mol_dir/BDR59-I.mol	11	cyclic
MSV000079098	215	REG_fdr0_spectra/MSV000079098.mgf	215	215	5045	Cyclosporin,_9CI_Cyclosporin_B	25	9.999999999999999e-32	1187.83	1188.83	469.42199999999997	M+H	1	31.0	combined_db/mol_dir/BDR59-I.mol	11	cyclic
MSV000079098	288	REG_fdr0_spectra/MSV000079098.mgf	288	288	5045	Cyclosporin,_9CI_Cyclosporin_B	23	1.4e-30	1187.83	1188.84	426.69599999999997	M+H	1	29.853871964321762	combined_db/mol_dir/BDR59-I.mol	11	cyclic
MSV000079098	106	REG_fdr0_spectra/MSV000079098.mgf	106	106	5045	Cyclosporin,_9CI_Cyclosporin_B	27	9.400000000000001e-29	1187.83	1188.83	404.15	M+H	1	28.0268721464003	combined_db/mol_dir/BDR59-I.mol	11	cyclic
MSV000079098	289	REG_fdr0_spectra/MSV000079098.mgf	289	289	5045	Cyclosporin,_9CI_Cyclosporin_B	22	2.8e-27	1187.83	1188.84	427.88800000000003	M+H	1	26.55284196865778	combined_db/mol_dir/BDR59-I.mol	11	cyclic
MSV000079568	54	REG_fdr0_spectra/MSV000079568.mgf	54	54	5045	Cyclosporin,_9CI_Cyclosporin_B	14	8.8e-15	1187.83	594.92	444.23699999999997	M+2H	2	14.05551732784983	combined_db/mol_dir/BDR59-I.mol	11	cyclic
MSV000079098	108	REG_fdr0_spectra/MSV000079098.mgf	108	108	6522	Cyclosporin,_9CI_Cyclosporin_U	25	3.5000000000000004e-26	1187.83	594.924	426.7	M+2H	2	25.455931955649724	combined_db/mol_dir/BDR79-O.mol	11	cyclic
MSV000079568	42	REG_fdr0_spectra/MSV000079568.mgf	42	42	6522	Cyclosporin,_9CI_Cyclosporin_U	17	3.9e-17	1187.83	594.92	444.51800000000003	M+2H	2	16.4089353929735	combined_db/mol_dir/BDR79-O.mol	11	cyclic
MSV000079098	188	REG_fdr0_spectra/MSV000079098.mgf	188	188	5778	Cyclosporin,_9CI_Cyclosporin_L	31	3.8e-29	1187.83	1188.84	360.764	M+H	1	28.42021640338319	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079098	242	REG_fdr0_spectra/MSV000079098.mgf	242	242	5778	Cyclosporin,_9CI_Cyclosporin_L	23	5.6e-29	1187.83	1188.83	432.741	M+H	1	28.2518119729938	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079098	181	REG_fdr0_spectra/MSV000079098.mgf	181	181	5778	Cyclosporin,_9CI_Cyclosporin_L	22	1.3000000000000002e-28	1187.83	1188.83	529.931	M+H	1	27.886056647693163	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079098	244	REG_fdr0_spectra/MSV000079098.mgf	244	244	5778	Cyclosporin,_9CI_Cyclosporin_L	18	1.6000000000000001e-28	1187.83	1188.83	325.943	M+H	1	27.795880017344075	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079098	286	REG_fdr0_spectra/MSV000079098.mgf	286	286	5778	Cyclosporin,_9CI_Cyclosporin_L	25	1.6000000000000001e-28	1187.83	1188.83	413.957	M+H	1	27.795880017344075	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079568	46	REG_fdr0_spectra/MSV000079568.mgf	46	46	5778	Cyclosporin,_9CI_Cyclosporin_L	22	5.1e-23	1187.83	594.919	449.86199999999997	M+2H	2	22.292429823902065	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079568	24	REG_fdr0_spectra/MSV000079568.mgf	24	24	5778	Cyclosporin,_9CI_Cyclosporin_L	19	1.9000000000000003e-21	1187.83	594.9209999999999	451.32099999999997	M+2H	2	20.72124639904717	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079568	33	REG_fdr0_spectra/MSV000079568.mgf	33	33	5778	Cyclosporin,_9CI_Cyclosporin_L	23	8.100000000000001e-21	1187.83	594.9209999999999	450.274	M+2H	2	20.09151498112135	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079568	40	REG_fdr0_spectra/MSV000079568.mgf	40	40	5778	Cyclosporin,_9CI_Cyclosporin_L	19	5.100000000000001e-19	1187.83	594.919	456.63	M+2H	2	18.292429823902065	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079568	51	REG_fdr0_spectra/MSV000079568.mgf	51	51	5778	Cyclosporin,_9CI_Cyclosporin_L	18	6e-19	1187.83	594.92	456.11300000000006	M+2H	2	18.221848749616356	combined_db/mol_dir/BDR69-L.mol	11	cyclic
MSV000079098	136	REG_fdr0_spectra/MSV000079098.mgf	136	136	9131	Leucinostatin_B2	9	9.9e-27	1185.81	1186.81	368.76	M+H	1	26.00436480540245	combined_db/mol_dir/antimarin2012_33020.mol	33	linear
MSV000079098	273	REG_fdr0_spectra/MSV000079098.mgf	273	273	9131	Leucinostatin_B2	11	1.6e-25	1185.81	1186.81	365.338	M+H	1	24.795880017344075	combined_db/mol_dir/antimarin2012_33020.mol	33	linear
MSV000079098	275	REG_fdr0_spectra/MSV000079098.mgf	275	275	9131	Leucinostatin_B2	9	2.4e-24	1185.81	1186.82	366.74	M+H	1	23.619788758288394	combined_db/mol_dir/antimarin2012_33020.mol	33	linear
MSV000079098	276	REG_fdr0_spectra/MSV000079098.mgf	276	276	9501	Leucinostatin_K;_Paecilotoxin_K	8	2.9e-25	1233.83	1234.84	300.765	M+H	1	24.537602002101043	combined_db/mol_dir/antimarin2012_29051.mol	33	linear
MSV000079098	139	REG_fdr0_spectra/MSV000079098.mgf	139	139	9501	Leucinostatin_K;_Paecilotoxin_K	12	6.6e-29	1233.83	617.919	314.28700000000003	M+2H	2	28.18045606445813	combined_db/mol_dir/antimarin2012_29051.mol	33	linear
MSV000079098	223	REG_fdr0_spectra/MSV000079098.mgf	223	223	9501	Leucinostatin_K;_Paecilotoxin_K	11	5.1000000000000006e-27	1233.83	617.9259999999999	323.558	M+2H	2	26.292429823902065	combined_db/mol_dir/antimarin2012_29051.mol	33	linear
MSV000079098	268	REG_fdr0_spectra/MSV000079098.mgf	268	268	9501	Leucinostatin_K;_Paecilotoxin_K	13	1.0000000000000001e-24	1233.83	617.922	303.569	M+2H	2	24.0	combined_db/mol_dir/antimarin2012_29051.mol	33	linear
MSV000079098	240	REG_fdr0_spectra/MSV000079098.mgf	240	240	4899	Cyclosporin,_9CI_Deoxy	28	1.6e-35	1185.85	1186.87	478.0	M+H	1	34.795880017344075	combined_db/mol_dir/BDR57-G.mol	11	cyclic
MSV000079098	152	REG_fdr0_spectra/MSV000079098.mgf	152	152	4899	Cyclosporin,_9CI_Deoxy	17	1.7999999999999998e-35	1185.85	1186.87	526.82	M+H	1	34.74472749489669	combined_db/mol_dir/BDR57-G.mol	11	cyclic
MSV000079098	243	REG_fdr0_spectra/MSV000079098.mgf	243	243	4899	Cyclosporin,_9CI_Deoxy	19	2.4999999999999997e-32	1185.85	1186.86	494.52099999999996	M+H	1	31.602059991327963	combined_db/mol_dir/BDR57-G.mol	11	cyclic
MSV000079098	236	REG_fdr0_spectra/MSV000079098.mgf	236	236	4899	Cyclosporin,_9CI_Deoxy	29	1.6e-26	1185.85	593.935	483.19199999999995	M+2H	2	25.795880017344075	combined_db/mol_dir/BDR57-G.mol	11	cyclic
MSV000079098	193	REG_fdr0_spectra/MSV000079098.mgf	193	193	6819	Cyclosporin,_9CI_Cyclosporin_Y	27	2.0000000000000002e-24	1201.84	601.928	490.56199999999995	M+2H	2	23.69897000433602	combined_db/mol_dir/BDR83-L.mol	11	cyclic
MSV000079098	195	REG_fdr0_spectra/MSV000079098.mgf	195	195	5546	Antibiotic_FR_901459_Antibiotic_FR_901459	25	1.8e-24	1217.84	609.9209999999999	426.858	M+2H	2	23.744727494896694	combined_db/mol_dir/NHF66-E.mol	11	cyclic
MSV000079568	36	REG_fdr0_spectra/MSV000079568.mgf	36	36	5546	Antibiotic_FR_901459_Antibiotic_FR_901459	20	1.5e-19	1217.84	609.925	446.82800000000003	M+2H	2	18.82390874094432	combined_db/mol_dir/NHF66-E.mol	11	cyclic
MSV000079568	9	REG_fdr0_spectra/MSV000079568.mgf	9	9	5546	Antibiotic_FR_901459_Antibiotic_FR_901459	21	1.5e-18	1217.84	609.9259999999999	433.61	M+2H	2	17.82390874094432	combined_db/mol_dir/NHF66-E.mol	11	cyclic
MSV000079568	26	REG_fdr0_spectra/MSV000079568.mgf	26	26	5546	Antibiotic_FR_901459_Antibiotic_FR_901459	18	2.2000000000000002e-18	1217.84	609.925	458.42	M+2H	2	17.657577319177793	combined_db/mol_dir/NHF66-E.mol	11	cyclic
MSV000079581	52	REG_fdr0_spectra/MSV000079581.mgf	52	52	5546	Antibiotic_FR_901459_Antibiotic_FR_901459	22	4.1e-18	1217.84	609.924	428.407	M+2H	2	17.387216143280263	combined_db/mol_dir/NHF66-E.mol	11	cyclic
MSV000079098	228	REG_fdr0_spectra/MSV000079098.mgf	228	228	4271	Sch_378167_5'-Amide	20	8.9e-25	1136.65	1137.66	218.146	M+H	1	24.05060999335509	combined_db/mol_dir/HCB48-J.mol	159	cyclic
MSV000079098	225	REG_fdr0_spectra/MSV000079098.mgf	225	225	4271	Sch_378167_5'-Amide	32	3.5e-31	1136.65	569.331	220.75	M+2H	2	30.455931955649724	combined_db/mol_dir/HCB48-J.mol	159	cyclic
MSV000079098	226	REG_fdr0_spectra/MSV000079098.mgf	226	226	4271	Sch_378167_5'-Amide	29	2.1e-29	1136.65	569.3330000000001	219.55	M+2H	2	28.67778070526608	combined_db/mol_dir/HCB48-J.mol	159	cyclic
MSV000079421	13	REG_fdr0_spectra/MSV000079421.mgf	13	13	4271	Sch_378167_5'-Amide	9	4.3e-08	1136.65	569.331	294.78700000000003	M+2H	2	7.366531544420414	combined_db/mol_dir/HCB48-J.mol	159	cyclic
MSV000079098	269	REG_fdr0_spectra/MSV000079098.mgf	269	269	9126	Leucinostatin_S	13	3.4999999999999997e-25	1203.86	1204.85	417.93699999999995	M+H	1	24.455931955649724	combined_db/mol_dir/antimarin2012_33029.mol	33	linear
MSV000079677	10	REG_fdr0_spectra/MSV000079677.mgf	10	10	8801	stylissamide_A	13	9.5e-12	844.448	423.236	157.62	M+2H	2	11.022276394711152	combined_db/mol_dir/antimarin2012_18342.mol	1304	cyclic
MSV000079416	0	REG_fdr0_spectra/MSV000079416.mgf	0	0	8801	stylissamide_A	12	1.3e-09	844.448	423.235	154.628	M+2H	2	8.886056647693163	combined_db/mol_dir/antimarin2012_18342.mol	1304	cyclic
MSV000079104	5	REG_fdr0_spectra/MSV000079104.mgf	5	5	8801	stylissamide_A	11	2.9e-09	844.448	423.23800000000006	157.41899999999998	M+2H	2	8.537602002101044	combined_db/mol_dir/antimarin2012_18342.mol	1304	cyclic
MSV000079444	12	REG_fdr0_spectra/MSV000079444.mgf	12	12	8801	stylissamide_A	11	2.9e-09	844.448	423.23800000000006	157.41899999999998	M+2H	2	8.537602002101044	combined_db/mol_dir/antimarin2012_18342.mol	1304	cyclic
MSV000079416	6	REG_fdr0_spectra/MSV000079416.mgf	6	6	8801	stylissamide_A	9	4.0999999999999995e-09	844.448	423.23400000000004	181.74200000000002	M+2H	2	8.387216143280265	combined_db/mol_dir/antimarin2012_18342.mol	1304	cyclic
MSV000079104	26	REG_fdr0_spectra/MSV000079104.mgf	26	26	3103	Cyclolinopeptide_B_S,S-Dioxide	11	5e-09	1089.59	545.795	167.25599999999997	M+2H	2	8.301029995663981	combined_db/mol_dir/QFC32-V.mol	357	cyclic
MSV000079105	0	REG_fdr0_spectra/MSV000079105.mgf	0	0	5678	Nostophycin_Nostophycin	8	6.4e-08	888.475	445.24699999999996	181.21200000000002	M+2H	2	7.1938200260161125	combined_db/mol_dir/GYS68-J.mol	988	cyclic
MSV000079105	1	REG_fdr0_spectra/MSV000079105.mgf	1	1	9120	hymenamide_H	8	5.0999999999999993e-08	903.5219999999999	452.76800000000003	170.755	M+2H	2	7.292429823902063	combined_db/mol_dir/antimarin2012_7906.mol	142	cyclic
MSV000079105	9	REG_fdr0_spectra/MSV000079105.mgf	9	9	5297	Serinocyclin_A_Serinocyclin_A	8	3.1e-08	672.308	337.166	164.75400000000002	M+2H	2	7.508638306165727	combined_db/mol_dir/PDL63-Z.mol	435	cyclic
MSV000079134	1	REG_fdr0_spectra/MSV000079134.mgf	1	1	2571	Dolastatin_14_Nγ(Asn)-Me	10	2.3e-09	1102.7	552.354	310.83	M+2H	2	8.638272163982407	combined_db/mol_dir/PJL26-G.mol	431	b-cyclic
MSV000079134	2	REG_fdr0_spectra/MSV000079134.mgf	2	2	2571	Dolastatin_14_Nγ(Asn)-Me	10	1.3e-08	1102.7	552.3530000000001	307.59	M+2H	2	7.886056647693163	combined_db/mol_dir/PJL26-G.mol	431	b-cyclic
MSV000079398	0	REG_fdr0_spectra/MSV000079398.mgf	0	0	2571	Dolastatin_14_Nγ(Asn)-Me	9	3.7999999999999996e-08	1102.7	552.3530000000001	293.126	M+2H	2	7.42021640338319	combined_db/mol_dir/PJL26-G.mol	431	b-cyclic
MSV000079146	0	REG_fdr0_spectra/MSV000079146.mgf	0	0	1854	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_9,10-Di-L-leucine_analogue	11	1.9e-09	1232.84	617.435	413.099	M+2H	2	8.721246399047171	combined_db/mol_dir/GYG18-M.mol	11	cyclic
MSV000079146	10	REG_fdr0_spectra/MSV000079146.mgf	10	10	7831	Etamycin_A_12-Hydroxy	7	1.4e-08	894.449	448.227	410.108	M+2H	2	7.853871964321762	combined_db/mol_dir/QMY98-W.mol	83	b-cyclic
MSV000079146	12	REG_fdr0_spectra/MSV000079146.mgf	12	12	192	Anabaenopeptin_908_Anabaenopeptin_908	9	8.3e-10	908.512	455.267	245.952	M+2H	2	9.080921907623926	combined_db/mol_dir/PVC01-I.mol	22	b-cyclic
MSV000079146	14	REG_fdr0_spectra/MSV000079146.mgf	14	14	2028	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A	11	1.7000000000000001e-09	1232.84	617.418	414.25800000000004	M+2H	2	8.769551078621726	combined_db/mol_dir/GXY20-M.mol	11	cyclic
MSV000079151	34	REG_fdr0_spectra/MSV000079151.mgf	34	34	2368	Antibiotic_A_0341A_3-Hydroxy	9	3.7e-08	1140.52	571.276	134.938	M+2H	2	7.431798275933005	combined_db/mol_dir/CLJ24-V.mol	502	b-cyclic
MSV000079151	3	REG_fdr0_spectra/MSV000079151.mgf	3	3	2368	Antibiotic_A_0341A_3-Hydroxy	8	9.1e-08	1140.52	571.271	141.306	M+2H	2	7.040958607678906	combined_db/mol_dir/CLJ24-V.mol	502	b-cyclic
MSV000079151	12	REG_fdr0_spectra/MSV000079151.mgf	12	12	8678	Phakellistatin_13	7	2.3e-09	798.4060000000001	400.22	47.278	M+2H	2	8.638272163982407	combined_db/mol_dir/antimarin2012_51086.mol	349	cyclic
MSV000079151	39	REG_fdr0_spectra/MSV000079151.mgf	39	39	8678	Phakellistatin_13	9	2.7e-09	798.4060000000001	400.22	45.945	M+2H	2	8.568636235841012	combined_db/mol_dir/antimarin2012_51086.mol	349	cyclic
MSV000079151	48	REG_fdr0_spectra/MSV000079151.mgf	48	48	8678	Phakellistatin_13	7	1.4e-08	798.4060000000001	400.22	38.804	M+2H	2	7.853871964321762	combined_db/mol_dir/antimarin2012_51086.mol	349	cyclic
MSV000079151	40	REG_fdr0_spectra/MSV000079151.mgf	40	40	8678	Phakellistatin_13	8	3.9e-08	798.4060000000001	400.219	44.751000000000005	M+2H	2	7.4089353929735005	combined_db/mol_dir/antimarin2012_51086.mol	349	cyclic
MSV000079151	41	REG_fdr0_spectra/MSV000079151.mgf	41	41	8678	Phakellistatin_13	8	4.2e-08	798.4060000000001	400.219	41.278	M+2H	2	7.376750709602099	combined_db/mol_dir/antimarin2012_51086.mol	349	cyclic
MSV000079151	19	REG_fdr0_spectra/MSV000079151.mgf	19	19	7422	Lyngbyazothrin_C_4''''-Demethoxy,_5''-deacyl	9	5.7999999999999997e-08	1282.68	642.345	211.428	M+2H	2	7.236572006437063	combined_db/mol_dir/PYR92-C.mol	119	b-cyclic
MSV000079151	32	REG_fdr0_spectra/MSV000079151.mgf	32	32	9259	Microcystin-M(O)R	9	1.4e-08	1028.5	515.255	193.828	M+2H	2	7.853871964321762	combined_db/mol_dir/antimarin2012_32057.mol	5	cyclic
MSV000079151	33	REG_fdr0_spectra/MSV000079151.mgf	33	33	3453	Eptidemnamide_Eptidemnamide	7	3.5e-08	853.383	854.4060000000001	140.02700000000002	M+H	1	7.455931955649724	combined_db/mol_dir/QWK37-D.mol	834	cyclic
MSV000079151	37	REG_fdr0_spectra/MSV000079151.mgf	37	37	6989	BZR-Cotoxin_II_BZR-Cotoxin_II	16	3e-13	964.573	483.287	254.59799999999998	M+2H	2	12.522878745280337	combined_db/mol_dir/MSD86-O.mol	1078	cyclic
MSV000079151	42	REG_fdr0_spectra/MSV000079151.mgf	42	42	6989	BZR-Cotoxin_II_BZR-Cotoxin_II	9	9.6e-08	964.573	483.285	249.925	M+2H	2	7.017728766960432	combined_db/mol_dir/MSD86-O.mol	1078	cyclic
MSV000079151	45	REG_fdr0_spectra/MSV000079151.mgf	45	45	6521	Sch_378199_Sch_378199	11	1.8999999999999998e-08	1123.62	562.827	310.312	M+2H	2	7.721246399047171	combined_db/mol_dir/KLO79-Y.mol	159	cyclic
MSV000079274	1	REG_fdr0_spectra/MSV000079274.mgf	1	1	8589	Emericellamide_B	8	2.6e-13	651.457	652.4630000000001	533.4730000000001	M+H	1	12.585026652029182	combined_db/mol_dir/antimarin2012_55021.mol	42	cyclic
MSV000079274	26	REG_fdr0_spectra/MSV000079274.mgf	26	26	8589	Emericellamide_B	8	3.8e-10	651.457	652.464	534.215	M+H	1	9.42021640338319	combined_db/mol_dir/antimarin2012_55021.mol	42	cyclic
MSV000079274	13	REG_fdr0_spectra/MSV000079274.mgf	13	13	5808	Triptotin_L_Triptotin_L	9	1e-17	665.4730000000001	666.48	543.985	M+H	1	17.0	combined_db/mol_dir/LOG70-H.mol	42	cyclic
MSV000079274	14	REG_fdr0_spectra/MSV000079274.mgf	14	14	5808	Triptotin_L_Triptotin_L	7	6.7e-17	665.4730000000001	666.48	547.222	M+H	1	16.173925197299173	combined_db/mol_dir/LOG70-H.mol	42	cyclic
MSV000079274	21	REG_fdr0_spectra/MSV000079274.mgf	21	21	5808	Triptotin_L_Triptotin_L	9	1.6e-16	665.4730000000001	666.48	546.081	M+H	1	15.795880017344075	combined_db/mol_dir/LOG70-H.mol	42	cyclic
MSV000079274	23	REG_fdr0_spectra/MSV000079274.mgf	23	23	5808	Triptotin_L_Triptotin_L	12	7.5e-16	665.4730000000001	666.48	543.444	M+H	1	15.1249387366083	combined_db/mol_dir/LOG70-H.mol	42	cyclic
MSV000079274	7	REG_fdr0_spectra/MSV000079274.mgf	7	7	5808	Triptotin_L_Triptotin_L	11	3.4e-15	665.4730000000001	666.48	547.5369999999999	M+H	1	14.468521082957745	combined_db/mol_dir/LOG70-H.mol	42	cyclic
MSV000079274	6	REG_fdr0_spectra/MSV000079274.mgf	6	6	5587	Enniatins_Enniatin_B1	7	2.5e-11	653.425	654.432	557.7769999999999	M+H	1	10.602059991327963	combined_db/mol_dir/LWD67-A.mol	31	cyclic
MSV000079274	27	REG_fdr0_spectra/MSV000079274.mgf	27	27	5867	Isariins_Isariin_E	8	1.5e-09	553.3480000000001	554.355	388.18300000000005	M+H	1	8.823908740944319	combined_db/mol_dir/OWW71-V.mol	42	cyclic
MSV000080030	3	REG_fdr0_spectra/MSV000080030.mgf	3	3	8684	hymenamide_F	8	8.8e-11	764.437	765.442	362.214	M+H	1	10.05551732784983	combined_db/mol_dir/antimarin2012_9855.mol	1280	cyclic
MSV000079389	0	REG_fdr0_spectra/MSV000079389.mgf	0	0	8684	hymenamide_F	7	3e-09	764.437	765.439	372.842	M+H	1	8.522878745280337	combined_db/mol_dir/antimarin2012_9855.mol	1280	cyclic
MSV000079389	1	REG_fdr0_spectra/MSV000079389.mgf	1	1	77	Myriastramide_A_Δ3''-Isomer,_2''ξ-chloro	9	1.8e-09	888.3939999999999	445.20599999999996	146.966	M+2H	2	8.744727494896694	combined_db/mol_dir/OKR00-U.mol	388	cyclic
MSV000079389	2	REG_fdr0_spectra/MSV000079389.mgf	2	2	664	Microcyclamide_7806A_Microcyclamide_7806A	7	2.0999999999999998e-09	534.226	268.11400000000003	497.725	M+2H	2	8.67778070526608	combined_db/mol_dir/PNZ06-U.mol	646	cyclic
MSV000080050	25	REG_fdr0_spectra/MSV000080050.mgf	25	25	2053	Citrusin_V_Citrusin_V	10	1.6e-15	566.3430000000001	567.368	322.262	M+H	1	14.795880017344075	combined_db/mol_dir/LOG21-T.mol	737	cyclic
MSV000079389	3	REG_fdr0_spectra/MSV000079389.mgf	3	3	2053	Citrusin_V_Citrusin_V	8	8.8e-15	566.3430000000001	567.35	233.77	M+H	1	14.05551732784983	combined_db/mol_dir/LOG21-T.mol	737	cyclic
MSV000080050	26	REG_fdr0_spectra/MSV000080050.mgf	26	26	2053	Citrusin_V_Citrusin_V	9	5.099999999999999e-13	566.3430000000001	567.361	326.223	M+H	1	12.292429823902063	combined_db/mol_dir/LOG21-T.mol	737	cyclic
MSV000079389	4	REG_fdr0_spectra/MSV000079389.mgf	4	4	2003	Citrusin_VIII_Citrusin_VIII	9	1.1e-11	821.48	822.4860000000001	292.754	M+H	1	10.958607314841775	combined_db/mol_dir/LQY20-S.mol	733	cyclic
MSV000079389	5	REG_fdr0_spectra/MSV000079389.mgf	5	5	8496	scopularide_B	8	2.9e-09	657.41	658.42	378.92699999999996	M+H	1	8.537602002101044	combined_db/mol_dir/antimarin2012_19906.mol	42	cyclic
MSV000079389	7	REG_fdr0_spectra/MSV000079389.mgf	7	7	8496	scopularide_B	7	2.9e-09	657.41	658.4169999999999	386.85	M+H	1	8.537602002101044	combined_db/mol_dir/antimarin2012_19906.mol	42	cyclic
MSV000079389	6	REG_fdr0_spectra/MSV000079389.mgf	6	6	8496	scopularide_B	8	3.5e-09	657.41	658.4169999999999	378.82099999999997	M+H	1	8.455931955649724	combined_db/mol_dir/antimarin2012_19906.mol	42	cyclic
MSV000079389	8	REG_fdr0_spectra/MSV000079389.mgf	8	8	8496	scopularide_B	8	3.5e-09	657.41	658.418	376.834	M+H	1	8.455931955649724	combined_db/mol_dir/antimarin2012_19906.mol	42	cyclic
